SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
933.0,2.0,10.0,10.0,189.0,10.0,71.3842,0.9906,0.8542
934.0,2.0,72.03,10.0,1430.0,10.0,71.1525,0.9935,0.9258
936.0,2.0,10.0,14.6,110.0,3.0,71.382,0.9906,0.8541
937.0,2.0,10.97,10.0,520.0,3.0,71.3808,0.9906,0.8553
1448.0,25.86,87.2307,34.4,393.0,54807.1009,67.5081,1.0526,1.8782
1447.0,25.8636,87.1493,10.2,520.0,54851.4041,67.5193,1.0526,1.8788
269.0,25.8631,87.1797,20.6,1664.0,54878.9952,67.5144,1.0526,1.8786
1446.0,25.8641,87.1676,17.8,2382.0,54911.4831,67.5156,1.0526,1.8787
502.0,3.58,10.0,10.0,2354.0,253.0,71.1801,0.9943,0.9077
434.0,25.8669,87.1621,20.9,6488.0,55066.1839,67.5137,1.0526,1.8788
561.0,2.0,10.0,10.0,161.0,3.0,71.3843,0.9906,0.8542
562.0,6.76,10.0,10.0,199.0,3.0,70.7741,1.0018,1.0139
738.0,2.0,16.64,57.4,24196.0,31.0,71.3444,0.9908,0.8591
513.0,25.8553,87.343,68.2,556.0,54758.4654,67.4923,1.0525,1.8773
514.0,25.8592,87.2498,40.0,295.0,54794.1796,67.5055,1.0525,1.878
512.0,25.8551,87.3455,68.9,504.0,54755.3038,67.4919,1.0525,1.8773
511.0,25.8598,87.248,40.4,1112.0,54825.3142,67.5052,1.0525,1.8781
744.0,25.8629,87.2275,38.3,4611.0,54964.8578,67.5058,1.0526,1.8782
190.0,25.8617,87.1907,22.3,279.0,54822.3469,67.5137,1.0526,1.8785
253.0,25.8617,87.1872,21.0,52.0,54815.63,67.5143,1.0526,1.8785
516.0,25.8614,87.1981,24.6,355.0,54821.5626,67.5126,1.0526,1.8784
344.0,25.8649,87.145,10.9,2247.0,54917.4541,67.5188,1.0526,1.8788
318.0,25.8636,87.1489,10.0,448.0,54848.9283,67.5194,1.0526,1.8788
315.0,25.9245,87.4703,238.0928,116050.0,58976.0726,67.4006,1.0526,1.8778
142.0,25.8423,87.8588,237.8722,15000.0,55045.233,67.4116,1.0523,1.8737
320.0,173.065,2381.18,564.1784,4510427.4673,125770.5782,37.5476,1.5103,9.9833
321.0,27.3901,101.74,241.5385,602378.2677,79644.0988,67.1328,1.0574,1.9565
1088.0,60.2,162.83,117.78,23000000.0,964289.2184,62.2481,1.169,3.5666
66.0,66.0,196.51,412.5,11000.0,4600.0,62.2126,1.0,1.0
913.0,12.67,33.71,22.0,430.0,230.0,69.9198,1.0169,1.24
1631.0,2.0,71.21,18.0,430.0,230.0,71.1492,0.9935,0.9253
945.0,3.5,75.38,16.0,110.0,70.0,70.9437,0.9972,0.9802
1630.0,2.0,61.63,15.0,210.0,110.0,71.1876,0.993,0.914
1629.0,2.0,63.71,10.0,230.0,90.0,71.1825,0.9931,0.9165
12.0,540.0,895.88,440.0,24000.0,24000.0,2.4231,1.63,1.0
1085.0,760.0,1426.06,500.0,2400.0,230.0,13.6531,9.17,13.51
690.0,10.76,18.67,10.0,605244.6564,78165.1617,69.7036,1.0146,1.3031
691.0,99.2,170.16,102.0,1482587.9588,80694.4294,58.0368,1.2302,4.3827
908.0,22.67,73.71,21.0,24000.0,24000.0,68.2728,1.0432,1.6783
668.0,19.8,39.21,16.0,11615.0,90.0,68.9933,1.034,1.4845
112.0,126.67,185.09,104.7,24000.0,24000.0,26.2,1.0,5.3598
111.0,145.0,225.09,166.7,24000.0,24000.0,22.1,1.0,6.0042
206.0,1680.0,2800.0,265.0,387300.0,34500.0,154.8119,1.0,57.7007
408.0,182.0,721.67,504.0,241960.0,43520.0,50.1562,2.73,17.24
963.0,22.5,32.37,82.0,43.0,15.0,68.6372,1.0399,1.5666
172.0,2.0,10.0,40.5,1250.0,10.0,71.3697,0.9906,0.8535
404.0,2.0,10.0,10.0,586.0,97.0,71.3835,0.9906,0.8544
666.0,25.8612,87.1974,24.0,3.0,54808.8441,67.513,1.0526,1.8784
559.0,25.8606,87.2138,29.0,93.0,54804.2128,67.5106,1.0526,1.8783
558.0,25.8606,87.2108,28.0,3.0,54802.3379,67.5111,1.0526,1.8783
664.0,25.8607,87.2108,28.0,9.0,54802.5714,67.5111,1.0526,1.8783
665.0,25.8601,87.2241,32.0,7.0,54795.9874,67.5092,1.0526,1.8782
80.0,25.8601,87.2241,32.0,23.0,54796.6099,67.5092,1.0526,1.8782
760.0,25.8234,88.0727,286.0,3.0,54382.6907,67.3907,1.0521,1.8719
1619.0,25.8595,87.2374,36.0,23.0,54790.1037,67.5074,1.0525,1.8781
1624.0,25.8622,87.174,17.0,9.0,54820.4633,67.5162,1.0526,1.8786
1623.0,25.8484,87.4948,113.0,3.0,54664.0821,67.4714,1.0524,1.8762
1618.0,25.8604,87.2175,30.0,3.0,54799.0848,67.5102,1.0526,1.8783
1622.0,25.8583,87.2642,44.0,3.0,54776.3133,67.5036,1.0525,1.8779
1621.0,25.8578,87.2776,48.0,3.0,54769.8071,67.5018,1.0525,1.8778
1625.0,25.8596,87.2342,35.0,3.0,54790.9521,67.5078,1.0526,1.8781
1620.0,25.8609,87.2041,26.0,3.0,54805.591,67.512,1.0526,1.8784
612.0,25.8604,87.2175,30.0,3.0,54799.0848,67.5102,1.0526,1.8783
126.0,25.8588,87.2542,41.0,3.0,54781.1929,67.505,1.0525,1.878
55.0,25.8562,87.3144,59.0,3.0,54751.9152,67.4966,1.0525,1.8775
1059.0,25.8598,87.2308,34.0,3.0,54792.5787,67.5083,1.0526,1.8782
769.0,25.8582,87.2676,45.0,3.0,54774.6868,67.5032,1.0525,1.8779
667.0,25.8592,87.26,44.0,1100.0,54818.9918,67.5035,1.0525,1.878
716.0,25.8552,87.3377,66.0,23.0,54741.3075,67.4934,1.0525,1.8774
718.0,25.8579,87.2901,53.0,1100.0,54804.353,67.4993,1.0525,1.8777
717.0,25.8571,87.2992,55.0,460.0,54776.2008,67.4984,1.0525,1.8777
1706.0,25.8596,87.2342,35.0,3.0,54790.9521,67.5078,1.0526,1.8781
719.0,25.8601,87.2242,32.0,3.0,54795.8318,67.5092,1.0526,1.8782
546.0,14.97,25.7,14.0,1100.0,240.0,69.6589,1.0219,1.308
522.0,14.97,23.91,10.0,210.0,120.0,69.6684,1.0218,1.3058
521.0,20.16,26.84,10.0,43.0,23.0,68.993,1.0342,1.4832
520.0,21.24,28.3,14.0,3.0,3.0,68.8473,1.0368,1.521
1708.0,15.54,24.4,12.0,3.0,3.0,69.5936,1.0232,1.3252
880.0,2.0,14.49,10.0,2400.0,1100.0,71.3579,0.9908,0.8619
925.0,5.53,51.15,10.0,1100.0,20.0,70.7779,1.0009,1.0202
840.0,2.0,37.47,10.0,2400.0,1100.0,71.2719,0.9919,0.8885
531.0,25.8633,87.1625,14.6,931.0,54860.2372,67.5172,1.0526,1.8787
663.0,25.86,87.2272,33.1,160.0,54800.1506,67.5087,1.0526,1.8782
158.0,25.8733,87.1032,10.0,12350.0,55311.9731,67.5182,1.0526,1.8793
308.0,25.8628,87.1657,14.85,293.5,54835.0288,67.5172,1.0526,1.8787
553.0,25.8631,87.1596,13.0,292.0,54837.9795,67.5181,1.0526,1.8787
554.0,25.8628,87.1865,22.65,1673.5,54876.0304,67.5134,1.0526,1.8785
552.0,25.8637,87.1487,10.0,504.0,54851.1069,67.5194,1.0526,1.8788
555.0,25.8731,87.1039,10.0,12170.0,55304.9702,67.5182,1.0526,1.8793
137.0,25.8581,87.2706,46.0,93.0,54776.5616,67.5027,1.0525,1.8779
1093.0,15.09,19.2,23.0,75.0,30.0,69.6651,1.0219,1.3039
1555.0,18.67,50.38,34.0,24000.0,94599.5109,27.6,1.0,1.0
800.0,12.33,67.04,75.0,3.0,3.0,69.8147,1.0176,1.2655
797.0,46.0,136.63,247.5154,210.0,110.0,65.1528,1.1,2.4727
796.0,13.67,50.38,56.0,930.0,210.0,69.713,1.02,1.292
801.0,8.33,33.71,12.0,4600.0,2400.0,70.462,1.0067,1.0995
799.0,7.5,35.79,27.0,230.0,40.0,70.574,1.0048,1.0683
798.0,8.75,32.88,23.0,2100.0,230.0,70.4255,1.0076,1.1073
802.0,12.67,69.13,14.0,430.0,150.0,69.7919,1.0186,1.2809
633.0,44.4039,140.3802,384.1932,405673.7233,94495.6669,12.4,1.0,1.0
634.0,45.5226,143.7559,390.3389,456914.212,95460.3249,10.0,1.0,1.0
635.0,45.5226,143.7559,390.3389,456914.212,95460.3249,10.0,1.0,1.0
636.0,5.4827,22.9349,170.3728,1377068.279,60933.6079,95.9,1.0,1.0
148.0,53.0791,166.1166,386.0766,585415.0078,102363.61,10.0,1.0836,3.5016
149.0,31.451,100.8536,267.2591,405234.4402,83713.5557,56.4,1.0598,2.205
147.0,50.4688,158.24,371.7366,465853.8675,100112.7414,15.6,1.0807,3.3451
699.0,4.4572,19.8406,164.7392,1424038.727,60049.3381,98.1,1.0,1.0
700.0,7.2539,28.2798,180.1035,1295937.5052,62460.9831,92.1,1.0,1.0
698.0,8.932,33.3433,189.3221,1219076.7722,63907.97,88.5,1.0,1.0
1032.0,18.4875,62.1771,241.8169,781397.598,72147.757,68.0,1.0,1.0
998.0,30.1406,97.3404,305.835,247642.5075,82196.2776,43.0,1.0,1.0
1057.0,22.03,72.8668,261.2784,619136.0505,75202.5073,60.4,1.0,1.0
697.0,6.2284,25.1854,174.4699,1342907.9532,61576.7132,94.3,1.0,1.0
39.0,11.4543,40.5134,157.404,1321158.1755,66470.2942,99.3,1.0378,1.0061
26.0,10.8017,38.5443,153.819,1351048.4606,65907.5771,100.7,1.0371,0.967
1585.0,37.7927,41.0,327.8207,3873.0,82148.7075,28.0,1.0493,1.0
1586.0,19.0254,68.0,228.5719,24196.0,39933.2371,72.0,1.0346,1.0
751.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
752.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1060.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1612.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
136.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
216.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
169.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
385.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
47.0,24.5524,80.0369,229.3604,721217.4538,77764.8314,71.2,1.0522,1.7914
1647.0,23.0608,75.536,221.166,789538.1054,76478.6208,74.4,1.0506,1.7019
189.0,32.9426,105.3545,275.4534,336913.7886,84999.7663,53.2,1.0614,2.2944
199.0,20.7302,68.5034,208.3624,896289.1235,74468.9167,79.4,1.048,1.5622
105.0,17.0944,57.5324,188.3888,1062820.7117,71333.7782,87.2,1.044,1.3442
1645.0,22.8743,74.9734,220.1418,798078.1868,76317.8445,74.8,1.0504,1.6908
1642.0,24.1329,78.771,227.0557,740432.6371,77403.0847,72.1,1.0517,1.7662
1644.0,27.8618,90.0233,247.5415,569631.0081,80618.6113,64.1,1.0559,1.9898
72.0,224.4,435.49,113.85,25750000.0,21045000.0,148.1291,2.3276,58.4476
131.0,27.0928,80.6722,242.6462,3.0,3.0,67.7894,1.0528,1.7734
1581.0,35.2,35.2,10.0,28510000.0,27550000.0,182.6734,2.1081,67.3837
1570.0,2.46,10.0,42.0,506614.8888,78018.514,70.7514,0.9945,1.0212
1571.0,2.8,10.0,32.0,511451.3578,78022.3418,70.7143,0.9953,1.0324
975.0,4.046,19.07,161.242,1418720.0171,62307.6219,98.5,1.0152,1.0
130.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
326.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1641.0,11.4077,40.3728,157.148,1323293.1959,66430.1001,99.4,1.0377,1.0033
1660.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1697.0,7.8,40.92,73.5,52.0,3.0,70.494,1.0056,1.0833
1698.0,4.4,17.64,57.1,41.0,10.0,71.0249,0.9965,0.9426
901.0,25.8675,87.7396,237.9398,46000.0,56251.1314,67.4082,1.0523,1.8749
1635.0,47.04,59.02,16.0,2400.0,1100.0,65.4143,1.0992,2.4248
1634.0,323.33,441.38,44.0,210.0,120.0,28.5586,1.7688,12.1363
503.0,494.0,639.15,360.0,1100.0,1100.0,5.7759,2.1803,18.0886
504.0,420.0,553.32,320.0,460.0,460.0,15.609,2.0017,15.5052
902.0,10.355,30.0,11.5,3505.5,2440.5,70.2158,1.0113,1.1634
903.0,7.01,17.97,17.5,3937.5,2072.0,70.6903,1.0029,1.0362
904.0,2.0,10.0,10.0,1187.0,435.0,71.3806,0.9906,0.8552
1603.0,26.0312,87.2872,238.022,1015644.7299,99315.75,67.3219,1.0542,1.9105
495.0,2.0,27.63,10.0,1095703.7576,10.0,70.9352,0.9915,0.9595
490.0,2.0,34.53,10.0,1118096.3413,6.0,70.9016,0.9919,0.9692
492.0,2.0,20.72,10.0,1073492.0116,3.0,70.9689,0.9912,0.9497
489.0,2.0,20.72,10.0,1073492.0116,3.0,70.9689,0.9912,0.9497
494.0,2.0,20.72,10.0,1073375.7325,9.0,70.9689,0.9912,0.9497
488.0,2.0,27.63,10.0,1095742.5173,8.0,70.9352,0.9915,0.9595
493.0,2.0,20.72,10.0,1073395.1124,8.0,70.9689,0.9912,0.9497
487.0,2.0,27.63,10.0,1095839.4165,3.0,70.9352,0.9915,0.9595
486.0,2.0,34.53,10.0,1118154.4808,3.0,70.9016,0.9919,0.9692
202.0,27.6449,77.4536,10.0,860869.5939,40.0,67.5429,1.0544,1.8596
