SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
1603,0.01,0.0044,0.0043,0.0,0.0,0.3694,0.0377,0.0
495,0.0,0.0022,0.0,0.0,0.0,0.371,0.0,0.0
490,0.0,0.0031,0.0,0.0,0.0,0.4908,0.0,0.0
492,0.0,0.0014,0.0,0.0,0.0,0.4486,0.0,0.0
489,0.0,0.0014,0.0,0.0,0.0,0.4486,0.0,0.0
494,0.0,0.0014,0.0,0.0,0.0,0.4486,0.0,0.0
488,0.0,0.0022,0.0,0.0,0.0,0.371,0.0,0.0
493,0.0,0.0014,0.0,0.0,0.0,0.4486,0.0,0.0
487,0.0,0.0022,0.0,0.0,0.0,0.371,0.0,0.0
486,0.0,0.0031,0.0,0.0,0.0,0.4908,0.0,0.0
202,0.0,0.0013,0.0,0.0,0.0,0.3694,0.0,0.0
201,0.0003,0.0011,0.0,0.0,0.0,0.4252,0.0,0.0
150,0.5411,0.2044,0.0109,0.0,0.0,0.0216,0.0778,0.2087
785,0.0004,0.0006,0.0002,0.0,0.0,0.4596,0.0,0.0
94,0.0,0.0008,0.0002,0.0,0.0,0.413,0.0,0.0
174,0.0004,0.0006,0.0002,0.0,0.0,0.4596,0.0,0.0
95,0.0,0.0008,0.0002,0.0,0.0,0.413,0.0,0.0
57,0.0004,0.0011,0.0002,0.0,0.0,0.4059,0.0,0.0
96,0.0,0.0008,0.0002,0.0,0.0,0.413,0.0,0.0
815,0.0002,0.0,0.0,0.0,0.0,0.4964,0.0,0.0
808,0.0004,0.0,0.0025,0.0,0.0,0.577,0.0,0.0
1694,0.0133,0.0033,0.0005,0.0,0.0,0.5364,0.0,0.0
152,0.0206,0.0109,0.0003,0.0,0.0,0.2628,0.0,0.0
116,0.0706,0.0196,0.0001,0.4566,0.0,0.6342,0.0,0.0019
