SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
801.0,8.33,33.71,12.0,4600.0,2400.0,75.74,1.0,1.0
799.0,7.5,35.79,27.0,230.0,40.0,59.64,1.0,1.0
798.0,8.75,32.88,23.0,2100.0,230.0,109.66,1.0,1.0
802.0,12.67,69.13,14.0,430.0,150.0,68.38,1.0,1.0
633.0,51.514,126.846,70.55,2306519.8,5632.4,12.4,1.0,1.0
634.0,57.952,236.696,75.76,485747.0,485381.8,10.0,1.0,1.0
635.0,57.952,236.696,75.76,485747.0,485381.8,10.0,1.0,1.0
636.0,4.14,21.104,60.98,10806.2,2033.6,95.9,1.0,1.0
148.0,86.89,331.188,222.3,767799.8,767198.0,10.0,1.0,22.138
149.0,11.3,27.813,55.7,58598.4,6790.2,56.4,1.0,1.0
147.0,103.27,210.87,205.74,2112486.1,8002.8,15.6,1.0,1.386
699.0,5.2,37.848,938.84,21851.4,11136.8,98.1,1.0,1.0
700.0,3.38,17.412,28.46,2440.2,860.2,92.1,1.0,1.0
698.0,6.96,19.018,1249.34,41311.4,10037.4,88.5,1.0,1.0
1032.0,4.974,26.41,31.86,15220.4,14630.2,68.0,1.0,1.0
998.0,5.16,18.844,52.44,8301.8,3402.8,43.0,1.0,1.0
1057.0,2.9,19.66,63.1,10432.2,2884.6,60.4,1.0,1.0
697.0,5.896,13.064,145.8,22645.0,3769.2,94.3,1.0,1.0
39.0,2.604,17.018,25.6,16096.0,14599.6,99.3,1.0,1.0
26.0,7.13,20.186,130.75,43319.7,16091.9,100.7,1.0,1.0
1585.0,4.58,41.0,874.24,3873.0,545.8,28.0,1.0,1.0
1586.0,14.276,68.0,54.22,24196.0,15744.4,72.0,1.218,1.0
751.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
752.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1060.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1612.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
136.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
216.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
169.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
385.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
47.0,14.342,37.734,62.98,11949.8,6455.6,71.2,1.0,1.0
1647.0,25.398,49.32,187.38,14909.6,9923.4,74.4,1.0,1.0
189.0,8.642,21.486,25.7,2547.0,755.2,53.2,1.0,1.0
199.0,11.148,29.2,126.38,57610.0,54284.8,79.4,1.0,1.0
105.0,7.552,23.048,102.08,18334.6,7286.4,87.2,1.0,1.0
1645.0,35.324,48.434,51.44,10644.0,5569.6,74.8,1.0,1.0
1642.0,4.672,19.772,62.4,4751.4,1478.4,72.1,1.0,1.0
1644.0,9.828,29.202,75.62,12867.2,10048.2,64.1,1.0,1.0
72.0,224.4,435.49,113.85,25750000.0,21045000.0,23.1,1.876,1.37
131.0,5.106,19.242,11.2,3.0,3.0,84.8,1.248,1.08
1581.0,35.2,35.2,10.0,28510000.0,27550000.0,23.1,1.876,1.37
1570.0,2.46,10.0,42.0,9359.4,5078.2,93.32,1.0,1.0
1571.0,2.8,10.0,32.0,9556.2,3024.4,86.68,1.0,1.0
975.0,5.053,19.07,53.16,40459.75,17801.8,98.5,1.0,1.0
130.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
326.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1641.0,4.564,12.38,79.56,14123.2,9852.0,99.4,1.0,1.0
1660.0,26.3497,85.4603,239.2342,638893.7171,79314.6654,67.3441,1.0542,1.8991
1697.0,7.8,40.92,73.5,52.0,3.0,64.94,1.302,1.0
1698.0,4.4,17.64,57.1,41.0,10.0,68.2,1.302,1.0
901.0,8.987,20.124,191.21,46000.0,16884.4,75.04,1.0,1.0
1635.0,47.04,59.02,16.0,2400.0,1100.0,59.94,1.0,1.0
1634.0,323.33,441.38,44.0,210.0,120.0,39.72,1.152,1.0
503.0,494.0,639.15,360.0,1100.0,1100.0,67.66,1.0,1.0
504.0,420.0,553.32,320.0,460.0,460.0,43.34,1.0,3.18
902.0,10.355,30.0,11.5,3505.5,2440.5,63.76,1.0,1.0
903.0,7.01,17.97,17.5,3937.5,2072.0,62.36,1.0,1.0
904.0,2.0,10.0,10.0,1187.0,435.0,48.14,1.0,1.0
1603.0,18.74,44.986,259.51,145172.8,99315.75,62.72,1.308,1.0
495.0,2.0,27.63,10.0,4895.2,10.0,71.48,1.0,1.0
490.0,2.0,34.53,10.0,4895.2,6.0,71.48,1.0,1.0
492.0,2.0,20.72,10.0,4896.75,3.0,94.3,1.0,1.084
489.0,2.0,20.72,10.0,4896.75,3.0,94.3,1.0,1.084
494.0,2.0,20.72,10.0,4896.75,9.0,94.3,1.0,1.084
488.0,2.0,27.63,10.0,4895.2,8.0,71.48,1.0,1.0
493.0,2.0,20.72,10.0,4896.75,8.0,94.3,1.0,1.084
487.0,2.0,27.63,10.0,4895.2,3.0,71.48,1.0,1.0
486.0,2.0,34.53,10.0,4895.2,3.0,71.48,1.0,1.0
202.0,2.0,18.226,10.0,5172.6,40.0,71.12,1.0,1.0
201.0,2.0,17.418,10.0,4308.6,30.0,90.3,1.0,1.0
150.0,909.91,1622.54,640.0,40920.4,6000.0,82.36,1.0,1.0
785.0,24.654,43.558,55.2,284.4,24.0,82.12,1.0,1.0
94.0,24.634,32.324,32.6,241.4,7.0,70.06,1.0,1.0
174.0,24.654,43.558,55.2,284.4,24.0,82.12,1.0,1.0
95.0,26.776,47.528,36.68,1120.4,17.0,75.6,1.0,1.0
57.0,2.0,18.226,13.7,6590.2,40.0,63.28,1.0,1.0
96.0,16.596,31.224,45.52,803.2,9.0,74.44,1.0,1.0
